bitekerezo	 b i t e k e r e z o
ubwaryo	 u b w a r y o
rikurikiza	 r i k u r i k i z a
irenze	 i r e n z e
rw’umuco	 r w ’ u m u c o
urwa	 u r w a
politikindetse	 p o l i t i k i n d e t s e
rwaryo	 r w a r y o
rigira	 r i g i r a
zirisanganyweaho	 z i r i s a n g a n y w e a h o
kuzigira	 k u z i g i r a
zigengwa	 z i g e n g w a
n’amasano	 n ’ a m a s a n o
mbonezamubano	 m b o n e z a m u b a n o
itungwa	i t u n g w a
ryimodoka	 r y  i m o d o k a
ziyongeraibyo	 z i y o n g e r a i b y o
havumburwa	 h a v u m b u r w a
gusanasana	 g u s a n a s a n a
imibiri	 i m i b i r i
yangiritse	 y a n g i r i t s e
romantisisime	r o m a n t i s i s i m e
umucoyagaragajwe	 u m u c o y a g a r a g a j w e
n’abanditsi	 n ’ a b a n d i t s i
goethefichtena	 g o e t h e f i c h t e n a
schlegel	 s c h l e g e l
haramenyekanye	 h a r a m e n y e k a n y e
nkahantu	 n k  a h a n t u
hazwiho	 h a z w i h o
cyakataraboneka	 c y  a k a t a r a b o n e k a
ahayinga	 a h a y i n g a
yivuka	 y  i v u k a
bigeza	 b i g e z a
arikokubera	a r i k o k u b e r a
y’itumanaho	 y ’ i t u m a n a h o
rigenda	 r i g e n d a
gakeimyambarire	 g a k e i m y a m b a r i r e
ugana	u g a n a
ry’imyaka	 r y ’ i m y a k a
bw’iburengerazuba	 b w ’ i b u r e n g e r a z u b a
bw’imyambarire	 b w ’ i m y a m b a r i r e
cy’intambara	 c y ’ i n t a m b a r a
ibipesu	 i b i p e s u
gufunga	 g u f u n g a
bwakunze	 b w a k u n z e
bwerekana	 b w e r e k a n a
gusabana	  g u s a b a n a
ugukoresha	 u g u k o r e s h a
bitunguranye	 b i t u n g u r a n y e
batitawehhoabafite	 b a t i t a w e h h o a b a f i t e
ibyagocyangwa	 i b y a g o c y a n g w a
abahohoterwa	 a b a h o h o t e r w a
nkana	 n k a n a
n’abadasabana	 n ’ a b a d a s a b a n a
mikurire	 m i k u r i r e
babaho	 b a b a h o
barakorewe	 b a r a k o r e w e
ihohoterwa	 i h o h o t e r w a
barahuye	 b a r a h u y e
n’ihungabana	 n ’ i h u n g a b a n a
gutereranwa	 g u t e r e r a n w a
inyunganizi	 i n y u n g a n i z i
bw’imyiyigire	 b w ’ i m y i y i g i r e
butaboneka	 b u t a b o n e k a
bugamije	 b u g a m i j e
kubazagutegekano	 k u b a z a g u t e g e k a n o
zikurikizwa	 z i k u r i k i z w a
kugora	 k u g o r a
bibitaho	 b i b i t a h o
kubw’impamvu	 k u b w ’ i m p a m v u
kutitabwahoguhohoterwandetse	 k u t i t a b w a h o g u h o h o t e r w a n d e t s e
kunyaga	 k u n y a g a
by’itumanaho	 b y ’ i t u m a n a h o
ubutumwagukoresha	 u b u t u m w a g u k o r e s h a
milisegonda	 m i l i s e g o n d a
by’umwiharikobivugwa	b y ’ u m w i h a r i k o b i v u g w a
abeshya	 a b e s h y a
oliver	 o l i v e r
sacksyerekanye	 s a c k s y e r e k a n y e
badashoboye	 b a d a s h o b o y e
yihishe	 y i h i s h e
igararara	 i g a r a r a r a
bivanga	 b i v a n g a
impimduka	 i m p i m d u k a
zisubira	 z i s u b i r a
zigana	 z i g a n a
nimbere	 n  i m b e r e
y’ibice	 y ’ i b i c e
gisekuru	 g i s e k u r u
​​ziboneka	 ​ ​ z i b o n e k a
mababi	 m a b a b i
nimbogaariko	 n  i m b o g a a r i k o
nguge	 n g u g e
igogorwa	 i g o g o r w a
bitetse	 b i t e t s e
byasuzumwentidukwiye	 b y a s u z u m w e n t i d u k w i y e
gutungurwa	 g u t u n g u r w a
bacu	 b a c u
bakemuye	 b a k e m u y e
poroteyini	 p o r o t e y i n i
ibitera	 i b i t e r a
bibikora	 b i b i k o r a
mukenke	 m u k e n k e
kwikangura	k w i k a n g u r a
bushake	 b u s h a k e
nkeniko	 n k e n i k o
z’ubuzima	 z ’ u b u z i m a
zikomeza	 z i k o m e z a
yoga	 y o g a
kundalini	 k u n d a l i n i
yogaimyitozo	 y o g a i m y i t o z o
guhumekainyikirizo	 g u h u m e k a i n y i k i r i z o
kw’abanyatibetani	 k w ’ a b a n y a t i b e t a n i
iyerekwa	 i y e r e k w a
ry’imana	 r y ’ i m a n a
y’ingufu	 y ’ i n g u f u
irasukurwaingufu	 i r a s u k u r w a i n g u f u
z’umubiri	 z ’ u m u b i r i
zirabyuka	 z i r a b y u k a
bukaremwa	 b u k a r e m w a
irangiyeabahoze	 i r a n g i y e a b a h o z e
bafatanyije	 b a f a t a n y i j e
abanzi	 a b a n z i
yubutita	 y  u b u t i t a
iratangira	 i r a t a n g i r a
icyakoraizo	i c y a k o r a i z o
izishaje	 i z i s h a j e
ryoseubwo	 r y o s e u b w o
z’ubumwe	 z ’ u b u m w e
army	 a r m y
zinjiraga	 z i n j i r a g a
zigashinga	 z i g a s h i n g a
biyelorusiya	 b i y e l o r u s i y a
ukraine	 u k r a i n e
uturere	 u t u r e r e
bunyuranyije	 b u n y u r a n y i j e
n’amasezerano	 n ’ a m a s e z e r a n o
y’amahoro	 y ’ a m a h o r o
rigaamasezerano	 r i g a a m a s e z e r a n o
kudashotorana	 k u d a s h o t o r a n a
y’abasoviyeti	 y ’ a b a s o v i y e t i
polonyen’andi	 p o l o n y e n ’ a n d i
mpuzamahangayaba	 m p u z a m a h a n g a y a b a
ahuriweho	 a h u r i w e h o
hatwarwa	 h a t w a r w a
bubereye	 b u b e r e y e
n’ibicuruzwa	 n ’ i b i c u r u z w a
kamato	 k  a m a t o
gikomeza	 g i k o m e z a
n’ibicuruzwaari	 n ’ i b i c u r u z w a a r i
nako	 n a k o
gihebibangamira	 g i h e b i b a n g a m i r a
bw’umwanzi	 b w ’ u m w a n z i
zorowe	 z o r o w e
zagarosi	 z a g a r o s i
kuzorora	 k u z o r o r a
ibone	 i b o n e
amataubwoyainyaman’impu	 a m a t a u b w o y a i n y a m a n ’ i m p u
hakoreshwaga	 h a k o r e s h w a g a
imbaho	 i m b a h o
zifate	 z i f a t e
buhorocyakorabyagaragaye	 b u h o r o c y a k o r a b y a g a r a g a y e
ziza	 z i z a
umutambiko	 u m u t a m b i k o
w’icyuma	 w ’ i c y u m a
y’amakopi	 y ’ a m a k o p i
yarakozweubu	 y a r a k o z w e u b u
danlap	 d a n l a p
danilapu	 d a n i l a p u
akiraho	 a k i r a h o
makopi	 m a k o p i
akiriho	 a k i r i h o
y’inyandiko	 y ’ i n y a n d i k o
yandikishijwe	 y a n d i k i s h i j w e
ntikiriho	 n t i k i r i h o
ntibazitekerezaho	 n t i b a z i t e k e r e z a h o
amagaragamba	a m a g a r a g a m b a
n’inzarazitera	 n ’ i n z a r a z i t e r a
amagikandi	 a m a g i k a n d i
zikagendera	 z i k a g e n d e r a
y’inyuma	 y ’ i n y u m a
trex	 t  r e x
agakoko	 a g a k o k o
rikoreshwa	 r i k o r e s h w a
n’abiga	 n ’ a b i g a
ry’udukoko	 r y ’ u d u k o k o
kugagara	k u g a g a r a
iyobora	 i y o b o r a
imyakuraigizwe	 i m y a k u r a i g i z w e
n’ubwonkourukiryin’umwakura	 n ’ u b w o n k o u r u k i r y i n ’ u m w a k u r a
w’ijisho	 w ’ i j i s h o
bwonyine	 b w o n y i n e
nyamarauburyo	 n y a m a r a u b u r y o
bw’igeragezan’igerageza	 b w ’ i g e r a g e z a n ’ i g e r a g e z a
igenzura	 i g e n z u r a
ntekerezo	 n t e k e r e z o
zishobokakubaza	 z i s h o b o k a k u b a z a
ibibazono	 i b i b a z o n o
bigenga	 b i g e n g a
ibyemewe	i b y e m e w e
aristotle	 a r i s t o t l e
siyansiharimo	 s i y a n s i h a r i m o
n’icengeramyitwarire	 n ’ i c e n g e r a m y i t w a r i r e
bw’ikigereki	 b w ’ i k i g e r e k i
bwagabanutseuburengerazuba	 b w a g a b a n u t s e u b u r e n g e r a z u b a
bwisanze	 b w i s a n z e
bwatandukanyijwe	 b w a t a n d u k a n y i j w e
yabwo	 y a b w o
filozofi	 f i l o z o f i
y’abagereki	 y ’ a b a g e r e k i
ihinduranya	 i h i n d u r a n y a
tugirangingo	 t u g i r a n g i n g o
tw’insoro	 t w ’ i n s o r o
guhererekanwa	 g u h e r e r e k a n w a
banamu	 b a n a m u
y’akaremangingo	 y ’ a k a r e m a n g i n g o
agakoresha	 a g a k o r e s h a
bw’itwara	 b w ’ i t w a r a
yijujutira	 y i j u j u t i r a
z’itwara	 z ’ i t w a r a
rw’imodoka	 r w ’ i m o d o k a
z’abashoferi	 z ’ a b a s h o f e r i
habiri	 h a b i r i
basabana	 b a s a b a n a
bw’amahirwe	 b w ’ a m a h i r w e
makekwiga	 m a k e k w i g a
biraruhije	 b i r a r u h i j e
idashobora	 i d a s h o b o r a
kwizerwa	 k w i z e r w a
bemeraga	 b e m e r a g a
ibinyuranyije	 i b i n y u r a n y i j e
n’ibye	 n ’ i b y e
y’imibumbe	 y ’ i m i b u m b e
isiharimo	 i s i h a r i m o
mazuba	 m a z u b a
n’ibyumvikanakubera	 n ’ i b y u m v i k a n a k u b e r a
itagaragara	 i t a g a r a g a r a
nk’igendasi	 n k ’ i g e n d a s i
by’amazi	 b y ’ a m a z i
z’uyu	 z ’ u y u
yisuka	 y i s u k a
b’umujyi	 b ’ u m u j y i
cyigenga	 c y i g e n g a
n’abaturage	 n ’ a b a t u r a g e
bake	 b a k e
n’abenshi	 n ’ a b e n s h i
mihango	 m i h a n g o
y’idini	 y ’ i d i n i
iby’ingezi	 i b y ’ i n g e z i
by’ubutabire	 b y ’ u b u t a b i r e
zahabuifezan’umuringa	 z a h a b u i f e z a n ’ u m u r i n g a
kerank’uko	 k e r a n k ’ u k o
kuvumburwa	 k u v u m b u r w a
gucukura	 g u c u k u r a
aristotleumufilozofeyibwiye	a r i s t o t l e u m u f i l o z o f e y i b w i y e
n’uruvangitirane	 n ’ u r u v a n g i t i r a n e
bine	 b i n e
ubutakaamaziumwukan’umuriro	 u b u t a k a a m a z i u m w u k a n ’ u m u r i r o
alloys	a l l o y s
n’uruvange	 n ’ u r u v a n g e
rw’ibyuma	 r w ’ i b y u m a
mbonerahamwe	 m b o n e r a h a m w e
y’ibihe	 y ’ i b i h e
potasiyumu	 p o t a s i y u m u
nk’ibyuma	 n k ’ i b y u m a
gushidikanyahari	 g u s h i d i k a n y a h a r i
nk’ifeza	 n k ’ i f e z a
n’izahabu	 n ’ i z a h a b u
bityoikaramu	b i t y o i k a r a m u
yasohokaga	 y a s o h o k a g a
bandika	 b a n d i k a
mudasobwanta	 m u d a s o b w a n t a
bakenera	 b a k e n e r a
kwiyegereza	 k w i y e g e r e z a
gusongoresha	 g u s o n g o r e s h a
ikaramu	 i k a r a m u
kwibaza	 k w i b a z a
mwandikisho	 m w a n d i k i s h o
izahinduka	 i z a h i n d u k a
hazaza	 h a z a z a
cyiyasa	 c y i y a s a
gihuze	 g i h u z e
zidahama	 z i d a h a m a
bisobanuye	 b i s o b a n u y e
zikunda	 z i k u n d a
kwitandukanya	 k w i t a n d u k a n y a
isunikana	 i s u n i k a n a
niribayeho	 n  i r i b a y e h o
bw’ukwezi	 b w ’ u k w e z i
n’umukungugu	 n ’ u m u k u n g u g u
agizwe	 a g i z w e
n’umubyimba	 n ’ u m u b y i m b a
y’ibibaya	 y ’ i b i b a y a
ibibaya	 i b i b a y a
cyinyuma	 c y  i n y u m a
cyubutaka	 c y  u b u t a k a
byoroheye	 b y o r o h e y e
mahame	 m a h a m e
ibiba	 i b i b a
bibatera	 b i b a t e r a
n’ibintu	 n ’ i b i n t u
bizabatera	 b i z a b a t e r a
kudakora	 k u d a k o r a
tuvuze	t u v u z e
rusangeimyitwarire	 r u s a n g e i m y i t w a r i r e
uruhembe	 u r u h e m b e
ruhembeumuntu	 r u h e m b e u m u n t u
yihinduramo	 y i h i n d u r a m o
utamenyekana	 u t a m e n y e k a n a
ibyabo	 i b y a b o
agengwa	 a g e n g w a
n’ibipimo	 n ’ i b i p i m o
by’ubudashyikirwa	 b y ’ u b u d a s h y i k i r w a
nk’amatsinda	 n k ’ a m a t s i n d a
asanzweariko	 a s a n z w e a r i k o
matoya	 m a t o y a
kandiindi	 k a n d i i n d i
yarenze	 y a r e n z e
mashhad	 m a s h h a d
igonga	 i g o n g a
urukutaihitana	 u r u k u t a i h i t a n a
iseti	 i s e t i
kabiriariko	 k a b i r i a r i k o
nabyo	 n a b y o
byasabye	 b y a s a b y e
kamarampaka	 k a m a r a m p a k a
66	 6  6
lakkha	l a k k h a
singh	 s i n g h
yaririmbye	 y a r i r i m b y e
amuherekeje	 a m u h e r e k e j e
bizafasha	 b i z a f a s h a
n’ingendo	 n ’ i n g e n d o
wimura	 w i m u r a
cy’ikoranabuhanga	 c y ’ i k o r a n a b u h a n g a
giancarlo	g i a n c a r l o
fisichella	 f i s i c h e l l a
yananiwe	 y a n a n i w e
ahagarika	 a h a g a r i k a
guhuhanyuma	 g u h u h a n y u m a
y’umunotaumuyaga	 y ’ u m u n o t a u m u y a g a
ugera	 u g e r a
h	  h
iragwaariko	 i r a g w a a r i k o
ikubita	 i k u b i t a
nk’urushingehanyuma	 n k ’ u r u s h i n g e h a n y u m a
rugwa	 r u g w a
ruturuka	 r u t u r u k a
kirereabantu	 k i r e r e a b a n t u
bahangayitse	 b a h a n g a y i t s e
biruka	 b i r u k a
bakandagirana	 b a k a n d a g i r a n a
cyaturikiye	 c y a t u r i k i y e
rw’ibiro	 r w ’ i b i r o
batiurwo	 b a t i  u r w o
rw’ibinyabutabire	 r w ’ i b i n y a b u t a b i r e
bubiri	 b u b i r i
bihurira	 b i h u r i r a
bikarema	 b i k a r e m a
yimpyiko	 y  i m p y i k o
bihuye	 b i h u y e
n’ibisangwa	 n ’ i b i s a n g w a
z’amatungo	 z ’ a m a t u n g o
ukwihuza	 u k w i h u z a
kw’ibikoze	 k w ’ i b i k o z e
bw’ibinyabutabire	 b w ’ i b i n y a b u t a b i r e
ftir	  f t i r
californiyaarnold	 c a l i f o r n i y a a r n o l d
schwarzenegger	 s c h w a r z e n e g g e r
ribuza	 r i b u z a
kugurisha	 k u g u r i s h a
gukodesha	 g u k o d e s h a
yareguye	 y a r e g u y e
azasimburwa	 a z a s i m b u r w a
nteko	 n t e k o
depite	 d e p i t e
ed	 e d
davey	 d a v e y
norman	 n o r m a n
lamb	 l a m b
azafata	 a z a f a t a
avuyeho	 a v u y e h o
ibyabaye	 i b y a b a y e
gatatucarpanedo	 g a t a t u c a r p a n e d o
yahatanye	 y a h a t a n y e
bakina	 b a k i n a
ski	  s k i
kiciro	 k i c i r o
ntibabashije	 n t i b a b a s h i j e
yabonaho	 y a b o n a h o
slalom	 s l a l o m
superitendenti	s u p e r i t e n d e n t i
polisichandra	 p o l i s i c h a n d r a
shekhar	 s h e k h a r
solankiyatangaje	 s o l a n k i y a t a n g a j e
uregwa	 u r e g w a
yitabye	 y i t a b y e
yipfutse	 y i p f u t s e
paget	 p a g e t
great	 g r e a t
yarmouth	 y a r m o u t h
kwimurirwa	 k w i m u r i r w a
addenbrooke	 a d d e n b r o o k e
cambridge	 c a m b r i d g e
porofeseri	p o r o f e s e r i
pamela	 p a m e l a
ferguson	 f e r g u s o n
dundee	 d u n d e e
wateza	 w a t e z a
byabakekwaho	 b y  a b a k e k w a h o
yasakaye	 y a s a k a y e
abivugaizifashisha	 a b i v u g a i z i f a s h i s h a
mipaka	 m i p a k a
palesitine	 p a l e s i t i n e
martelly	 m a r t e l l y
yarahiye	 y a r a h i y e
y’inama	 y ’ i n a m a
y’amatora	 y ’ a m a t o r a
y’agateganyo	 y ’ a g a t e g a n y o
n’abanyamuryango	 n ’ a b a n y a m u r y a n g o
komisiyo	k o m i s i y o
ukuboza	 u k u b o z a
yakwiriye	 y a k w i r i y e
y’abadashyigikiye	 y ’ a b a d a s h y i g i k i y e
gishizemeti	 g i s h i z e m e t i
yayimenyesheje	 y a y i m e n y e s h e j e
bikabijeiyi	 b i k a b i j e i y i
yise	 y i s e
bishinzwe	 b i s h i n z w e
byavuze	 b y a v u z e
rolando	r o l a n d o
mendoza	 m e n d o z a
yakoreshe	 y a k o r e s h e
m16	 m 1 6
arasa	 a r a s a
abafashwe	a b a f a s h w e
nk’ingwate	 n k ’ i n g w a t e
batandatuharimo	 b a t a n d a t u h a r i m o
bakuzebarekuwe	 b a k u z e b a r e k u w e
hanarekurwa	 h a n a r e k u r w a
n’abafotozi	 n ’ a b a f o t o z i
b’abanyafilipine	 b ’ a b a n y a f i l i p i n e
nyumaabafotozi	n y u m a a b a f o t o z i
w’umugore	 w ’ u m u g o r e
ukuze	 u k u z e
bwiherero	 b w i h e r e r o
yishwe	 y i s h w e
ibyara	 i b y a r a
ritagejeje	 r i t a g e j e j e
cy’ikiruhuko	 c y ’ i k i r u h u k o
bakinanaga	 b a k i n a n a g a
guturana	 g u t u r a n a
bunamiye	 b u n a m i y e
ntiyashoboye	n t i y a s h o b o y e
ahangane	 a h a n g a n e
bahagaritswe	 b a h a g a r i t s w e
basobanukiwe	 b a s o b a n u k i w e
imibumbe	 i m i b u m b e
yiremacyane	 y i r e m a c y a n e
yiremyekuva	 y i r e m y e k u v a
twagongana	 t w a g o n g a n a
n’isi	 n ’ i s i
cuomo	c u o m o
3yatangiye	  3 y a t a n g i y e
zuyu	 z  u y u
ryemerera	 r y e m e r e r a
yagereranyije	y a g e r e r a n y i j e
bihuha	 b i h u h a
ikinamico	  i k i n a m i c o
n’ubucucu	 n ’ u b u c u c u
nextgen	n e x t g e n
faa	 f a a
buzatuma	 b u z a t u m a
zigurukira	 z i g u r u k i r a
migufi	 m i g u f i
hazigamwa	 h a z i g a m w a
amamiliyoni	 a m a m i l i y o n i
ibyuka	 i b y u k a
princeton	 p r i n c e t o n
uppsala	 u p p s a l a
suwede	 s u w e d e
bwabayeho	 b w a b a y e h o
gusanubwo	 g u s a n u b w o
cyatwaye	 c y a t w a y e
kisumbuyehobitewe	 k i s u m b u y e h o b i t e w e
kwivanga	 k w i v a n g a
y’inyoni	 y ’ i n y o n i
finch	 f i n c h
kamwegeospiza	 k a m w e g e o s p i z a
fortesna	 f o r t e s n a
cactus	 c a c t u s
zajee	 z a j e e
ahandigeospiza	 a h a n d i g e o s p i z a
conirostris	 c o n i r o s t r i s
ibikomoka	 i b i k o m o k a
binyabutabire	 b i n y a b u t a b i r e
ph	 p h
w’amashu	 w ’ a m a s h u
atukura	 a t u k u r a
uhindura	 u h i n d u r a
ibara	 i b a r a
cy’ishingiro	 c y ’ i s h i n g i r o
alkaline	  a l k a l i n e
rwerekanwa	 r w e r e k a n w a
n’ingano	 n ’ i n g a n o
hydrogene	 h y d r o g e n e
ion	 i o n
byapimwe	 b y a p i m w e
hydrogen	 h y d r o g e n
proton	 p r o t o n
yakuweho	 y a k u w e h o
electron	 e l e c t r o n
vanga	v a n g a
ifu	 i f u
yumwe	 y u m w e
uhanagure	 u h a n a g u r e
ibiganza	 i b i g a n z a
bitose	 b i t o s e
uyishyire	 u y i s h y i r e
mupira	 m u p i r a
urufura	u r u f u r a
ruzarema	 r u z a r e m a
cyomokabizaba	 c y o m o k a b i z a b a
bitangaje	 b i t a n g a j e
igishashara	 i g i s h a s h a r a
bibangamira	 b i b a n g a m i r a
rwacu	 r w a c u
yatugejeje	y a t u g e j e j e
moshiimodokan’ibindi	 m o s h i i m o d o k a n ’ i b i n d i
hanyumahakabaho	h a n y u m a h a k a b a h o
n’injangwe	 n ’ i n j a n g w e
duhigwa	 d u h i g w a
nk’udukokoimbebaimiserabanyan’inyoni	 n k ’ u d u k o k o i m b e b a i m i s e r a b a n y a n ’ i n y o n i
intare	i n t a r e
cyaneziba	 c y a n e z i b a
manini	 m a n i n i
umukumbi	 u m u k u m b i
w’intare	 w ’ i n t a r e
imikumbi	i m i k u m b i
y’intare	 y ’ i n t a r e
n’intare	 n ’ i n t a r e
z’ingabo	 z ’ i n g a b o
isanohamwe	 i s a n o h a m w e
n’ingore	 n ’ i n g o r e
n’utwana	 n ’ u t w a n a
nk’igobe	 n k ’ i g o b e
ry’impyisi	 r y ’ i m p y i s i
imbwaigitangaje	 i m b w a i g i t a n g a j e
myitwarirena	 m y i t w a r i r e n a
ibigangourusamagwe	 i b i g a n g o u r u s a m a g w e
nezakogagusimbuka	 n e z a  k o g a g u s i m b u k a
byikubye	 b y i k u b y e
z’umuntu	 z ’ u m u n t u
umutontomo	u m u t o n t o m o
wurusamagwe	 w  u r u s a m a g w e
rimeze	 r i m e z e
nk’iryintareariko	 n k ’ i r y  i n t a r e a r i k o
n’interuro	 n ’ i n t e r u r o
gusemekakuvuga	 g u s e m e k a k u v u g a
ibimera	 i b i m e r a
ogisijeni	 o g i s i j e n i
bahumekakandi	 b a h u m e k a k a n d i
bigafata	 b i g a f a t a
basohora	 b a s o h o r a
bahumeka	 b a h u m e k a
byikorera	 b y i k o r e r a
byifashishije	 b y i f a s h i s h i j e
fotosinteze	 f o t o s i n t e z e
igicucu	 i g i c u c u
twubaka	t w u b a k a
tukanakora	 t u k a n a k o r a
turya	 t u r y a
bimerainyamaswa	 b i m e r a i n y a m a s w a
mosasarusi	 m o s a s a r u s i
y’inkazi	 y ’ i n k a z i
cyayobityo	 c y a y o b i t y o
yatinyaga	 y a t i n y a g a
inzasaya	i n z a s a y a
zishinzemo	 z i s h i n z e m o
nk’inzembeari	 n k ’ i n z e m b e a r i
rusenge	 r u s e n g e
rw’akanwa	 r w ’ a k a n w a
kayobivuze	 k a y o b i v u z e
cyashoboraga	 c y a s h o b o r a g a
kikinyuze	 k i k i n y u z e
kanwa	 k a n w a
ntitubizi	n t i t u b i z i
nezaariko	 n e z a a r i k o
uririmi	 u r i r i m i
amashami	 a m a s h a m i
ryabagamo	 r y a b a g a m o
utunyamasyoamafi	 u t u n y a m a s y o a m a f i
maniniizindi	 m a n i n i i z i n d i
mosasarusindetse	 m o s a s a r u s i n d e t s e
yararyaga	 y a r a r y a g a
yafataga	y a f a t a g a
cyajyaga	 c y a j y a g a
yewe	 y e w e
dinozore	 d i n o z o r e
t	 t
rex	 r e x
ntacyo	 n t a c y o
ivuze	 i v u z e
cy’ubushyuye	 c y ’ u b u s h y u y e
yatuwe	 y a t u w e
butatanye	 b u t a t a n y e
norse	 n o r s e
erik	 e r i k
yahaje	 y a h a j e
ahunze	 a h u n z e
bw’ubwicanyina	 b w ’ u b w i c a n y i n a
iburengerazubayahasanze	 i b u r e n g e r a z u b a y a h a s a n z e
ahita	 a h i t a
wararebye	 w a r a r e b y e
treasurewatekereza	 t r e a s u r e w a t e k e r e z a
y’ubutunzi	 y ’ u b u t u n z i
yaranditswe	 y a r a n d i t s w e
cy’	 c y ’
arikoibyo	a r i k o i b y o
ibyanditswe	 i b y a n d i t s w e
nyandikosi	 n y a n d i k o s i
n’umwe	 n ’ u m w e
uwayanditsebizwi	 u w a y a n d i t s e b i z w i
y’ubuzima	 y ’ u b u z i m a
bwayoinyandiko	 b w a y o i n y a n d i k o
inci	 i n c i
4½	  4 ½
yahinwe	 y a h i n w e
ibikwe	 i b i k w e
bw’ibyobirashoboka	 b w ’ i b y o b i r a s h o b o k a
yongerewemo	 y o n g e r e w e m o
nk’ikimenyetso	 n k ’ i k i m e n y e t s o
byayoborwaga	b y a y o b o r w a g a
n’umufaransa	 n ’ u m u f a r a n s a
w’umu	 w ’ u m u
vichy	  v i c h y
abafaransa	 a b a f a r a n s a
bagiranye	 b a g i r a n y e
bagakorana	 b a g a k o r a n a
n’ababateye	 n ’ a b a b a t e y e
kubarwanya	 k u b a r w a n y a
14ibihugu	 1  4  i b i h u g u
byishyize	 b y i s h y i z e
byateye	 b y a t e y e
y’ubufaransaicyo	 y ’ u b u f a r a n s a i c y o
cyiswe	 c y i s w e
dragoon	 d r a g o o n
zidegembya	 z i d e g e m b y a
zabohoje	 z a b o h o j e
zahindukiraga	 z a h i n d u k i r a g a
zerekeza	 z e r e k e z a
uhuriweho	 u h u r i w e h o
ry’abantu	 r y ’ a b a n t u
babana	 b a b a n a
bakoranasosiyete	 b a k o r a n a s o s i y e t e
kiratini	 k i r a t i n i
civilisrisobanura	 c i v i l i s r i s o b a n u r a
by’abaturagerifitanye	 b y ’ a b a t u r a g e r i f i t a n y e
n’iry’ikiratini	 n ’ i r y ’ i k i r a t i n i
civitasrisobanura	 c i v i t a s r i s o b a n u r a
umujyiletakandi	 u m u j y i  l e t a k a n d i
revolisiyoleta	 r e v o l i s i y o l e t a
n’eshatu	 n ’ e s h a t u
budakomeye—bugizwe	 b u d a k o m e y e — b u g i z w e
kwihuriza	 k w i h u r i z a
umupira	 u m u p i r a
w’amagurubasiketivolleywater	 w ’ a m a g u r u b a s i k e t i v o l l e y w a t e r
polofencinggusiganwa	 p o l o f e n c i n g g u s i g a n w a
